"";"iso2c";"country";"year";"EN.ATM.PM25.MC.M3";"EN.ATM.PM25.MC.ZS";"EG.EGY.PRIM.PP.KD";"EG.FEC.RNEW.ZS";"EG.ELC.RNEW.ZS";"EG.ELC.ACCS.ZS";"EG.CFT.ACCS.ZS";"AG.LND.FRST.ZS";"NY.GDP.TOTL.RT.ZS";"ER.LND.PTLD.ZS";"ER.PTD.TOTL.ZS";"ER.MRN.PTMR.ZS";"EG.ELC.ACCS.UR.ZS";"SH.H2O.BASW.UR.ZS";"SH.STA.BASS.UR.ZS";"EG.ELC.ACCS.RU.ZS";"SH.STA.BASS.RU.ZS";"SH.H2O.BASW.RU.ZS";"ER.H2O.INTR.PC";"SH.H2O.SMDW.ZS";"SH.STA.SMSS.ZS";"iso3c";"region";"capital";"longitude";"latitude";"income";"lending"
"8174";"MH";"Marshall Islands";2014;11,0702201813227;99,9999988289819;7,45178088175868;12,0189983316877;0,234741784037559;91,677131652832;63,57;70,2222241295711;0;NA;NA;NA;93,9593200683594;81,7049855263163;90,5819492773384;84,6880411048469;58,5834561134843;95,7647059999999;NA;NA;NA;"MHL";"East Asia & Pacific";"Majuro";"171.135";"7.11046";"Upper middle income";"IDA"
"8175";"MK";"North Macedonia";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8176";"MK";"North Macedonia";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8177";"MK";"North Macedonia";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8178";"MK";"North Macedonia";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8179";"MK";"North Macedonia";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8180";"MK";"North Macedonia";1965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8181";"MK";"North Macedonia";1966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8182";"MK";"North Macedonia";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8183";"MK";"North Macedonia";1968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8184";"MK";"North Macedonia";1969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8185";"MK";"North Macedonia";1970;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8186";"MK";"North Macedonia";1971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8187";"MK";"North Macedonia";1972;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8188";"MK";"North Macedonia";1973;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8189";"MK";"North Macedonia";1974;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8190";"MK";"North Macedonia";1975;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8191";"MK";"North Macedonia";1976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8192";"MK";"North Macedonia";1977;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8193";"MK";"North Macedonia";1978;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8194";"MK";"North Macedonia";1979;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8195";"MK";"North Macedonia";1980;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8196";"MK";"North Macedonia";1981;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8197";"MK";"North Macedonia";1982;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8198";"MK";"North Macedonia";1983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8199";"MK";"North Macedonia";1984;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8200";"MK";"North Macedonia";1985;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8201";"MK";"North Macedonia";1986;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8202";"MK";"North Macedonia";1987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8203";"MK";"North Macedonia";1988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8204";"MK";"North Macedonia";1989;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8205";"MK";"North Macedonia";1990;41,87047580668;100;5,39667843968686;2,41018821459786;8,52726641194859;NA;NA;35,863153755407;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8206";"MK";"North Macedonia";1991;NA;NA;5,63616660537921;4,42483482036363;14,6967071057192;NA;NA;35,863153755407;0,0537510074915971;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8207";"MK";"North Macedonia";1994;NA;NA;6,76172361393806;16,5824567225691;11,7023067856541;NA;NA;36,5867095719254;0,495596175032418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8208";"MK";"North Macedonia";1995;39,937559170874;100;6,91038739333786;17,8018178649134;13,0626223091977;NA;NA;36,7675973259929;0,696680150362936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8209";"MK";"North Macedonia";1996;NA;NA;8,07184378985277;14,2069396112735;12,7992772172866;NA;NA;36,9484850800605;0,579059839003785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8210";"MK";"North Macedonia";1997;NA;NA;7,23606350461146;15,9012100007383;13,3669983662558;NA;NA;37,1293752342521;0,762094569268258;NA;NA;NA;NA;NA;NA;NA;NA;NA;2700,54280910463;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8211";"MK";"North Macedonia";1998;NA;NA;7,52669227639751;15,0713781354666;15,3660612939841;NA;NA;37,3102629883197;0,349893669367695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8212";"MK";"North Macedonia";1999;NA;NA;6,76678151135062;17,6768123449928;20,2389625528195;NA;NA;37,4911531425113;0,327653351184622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8213";"MK";"North Macedonia";2000;36,3982167041329;100;6,37118602129087;19,3762701925002;17,1780942592864;NA;43,92;37,6720408965788;0,572277747579982;NA;NA;NA;NA;99,8585102127924;90,9985451878848;NA;77,0396693506224;98,5465697103673;NA;97,3422728876882;13,5739537918617;NA;NA;NA;NA;NA;NA;NA
"8214";"MK";"North Macedonia";2001;NA;NA;6,34844012681882;15,1686705218117;9,83967305878654;NA;45,71;37,8057422105412;0,900098227829782;NA;NA;NA;NA;99,8585102127924;90,9985451878848;NA;77,0396693506224;98,5465697103673;NA;97,3348252453526;13,5828284792898;NA;NA;NA;NA;NA;NA;NA
"8215";"MK";"North Macedonia";1992;NA;NA;6,71178316488029;16,0079926291681;13,9818631492168;NA;NA;36,2249316636662;0,971220662570848;NA;NA;NA;NA;NA;NA;NA;NA;NA;2715,39766244489;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8216";"MK";"North Macedonia";1993;NA;NA;7,44694577557342;14,8491630202243;10,0772200772201;NA;NA;36,4058194177337;0,606927245025531;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8217";"MK";"North Macedonia";2002;NA;NA;6,13522719618902;14,6324102535004;12,4281727138401;NA;47,2;37,9394411243794;0,56573362862573;NA;NA;NA;NA;99,8585102127924;90,9985451878848;NA;77,0396693506224;98,5465697103673;2635,52452794827;97,3273717789191;13,5917002243228;NA;NA;NA;NA;NA;NA;NA
"8218";"MK";"North Macedonia";2003;NA;NA;6,62486566917861;17,2920840807911;20,3918076580588;NA;48,89;38,0731424383418;0,867787755092023;NA;NA;NA;NA;99,8585102127924;90,9985451878848;NA;77,0396693506224;98,5465697103673;NA;97,3199182769604;13,6005698897941;NA;NA;NA;NA;NA;NA;NA
"8219";"MK";"North Macedonia";2004;NA;NA;6,23090608365457;18,2022095891303;22,2288885555722;NA;50,6;38,20684135218;2,30384877889086;NA;NA;NA;NA;99,8585102127924;90,9985451878848;NA;77,0396693506224;98,5465697103673;NA;97,3124349095064;13,6094806478127;NA;NA;NA;NA;NA;NA;NA
"8220";"MK";"North Macedonia";2005;35,6330468741533;100;6,06745556231629;18,9505853196814;21,49236531259;NA;52,08;38,3405426661424;2,04432126794756;NA;NA;NA;NA;99,8501516109649;91,9730753222222;NA;78,839560842135;98,5630574826502;NA;96,6778289008;13,4694416427633;NA;NA;NA;NA;NA;NA;NA
"8221";"MK";"North Macedonia";2006;NA;NA;6,04238242060846;19,6458669688065;23,5512417927491;99;53,54;38,5214304202099;4,59667523279723;NA;NA;NA;98;98,743533286037;92,9513244668293;100;80,6602356303812;98,3231214294544;NA;96,0468497912342;13,6628905872198;NA;NA;NA;NA;NA;NA;NA
"8222";"MK";"North Macedonia";2007;NA;NA;5,85474107280801;15,6994485360326;15,5432440751;100;55,22;39,0091166154194;8,14642394458866;NA;NA;NA;99,7169876098633;97,5771987897045;93,9332926217063;100;82,5016937153615;98,0829826320269;2614,47275283646;95,4187309655615;13,8600195122476;NA;NA;NA;NA;NA;NA;NA
"8223";"MK";"North Macedonia";2008;NA;NA;5,5423582153951;15,5905506437441;13,3100934875614;99,2;56,55;39,1914382795469;5,47099121330494;NA;NA;NA;99,752555847168;96,4110582129349;94,918979786853;100;84,3639350970759;97,8426410903678;NA;94,792712009825;14,0594398055679;NA;NA;NA;NA;NA;NA;NA
"8224";"MK";"North Macedonia";2009;NA;NA;5,18430335405199;18,4654640318307;18,5998828353837;99,2;58,3;39,3893744811286;2,51743462593434;NA;NA;NA;99,7962417602539;95,2451115557276;95,9083859622696;100;86,2469597755239;97,6020968044769;NA;93,0820873627935;14,2595924076835;NA;NA;NA;NA;NA;NA;NA
"8225";"MK";"North Macedonia";2010;34,456969769624;100;5,13013150069655;22,3303036002751;33,4848484848485;100;59,28;39,5717684377478;4,71239742372741;NA;NA;NA;99,8437957763672;94,0793588180824;96,9015111479559;100;88,1507677507063;97,3613497743543;NA;91,2820409016995;14,4590672565416;NA;NA;NA;NA;NA;NA;NA
"8226";"MK";"North Macedonia";2011;38,0831194984498;100;5,43389673705291;18,6440353374068;21,2161562361296;99,7261638038337;60,59;39,5717684377478;3,38981468257441;NA;NA;NA;99,7947454844007;92,9137999999999;97,8983553439122;100;90,0753590226225;97,1203999999999;NA;89,4818640946169;14,7186034143969;NA;NA;NA;NA;NA;NA;NA
"8227";"MK";"North Macedonia";2012;34,6578145508319;100;5,17896442229202;18,2822965541185;16,6719897796231;100;61,79;39,5717684377478;2,17962889980928;NA;NA;NA;99,9609909057617;91,7484351014798;98,8989185501381;100;92,0207335912723;96,879247481414;2603,3154668757;87,6832469748956;15,2100727177089;NA;NA;NA;NA;NA;NA;NA
"8228";"MK";"North Macedonia";2013;32,0150486303937;100;4,58879970390997;21,1970874417553;26,1404660321628;100;62,88;39,5717684377478;2,76024021583802;NA;NA;NA;99,9735870361328;90,5832641225217;99,2734278444202;100;93,9868914566563;96,6378922185963;NA;85,8880044897007;15,7179340222046;NA;NA;NA;NA;NA;NA;NA
"8229";"MK";"North Macedonia";2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8230";"MK";"North Macedonia";2016;29,5932690733309;100;NA;NA;NA;100;65,63;39,5717684377478;1,24017863586863;9,65;9,65291179140907;NA;100;90,5832641225217;99,9997091966558;100;96,94308951166;96,6378922185963;NA;82,2074817609735;16,3660329145888;NA;NA;NA;NA;NA;NA;NA
"8231";"MK";"North Macedonia";2015;31,9759891398985;100;4,22656745707274;24,2181297260889;35,9369465108041;100;64,9;39,5717684377478;1,28014786566459;NA;NA;NA;99,9983749389648;90,5832641225217;99,7576154125773;100;95,9576901599921;96,6378922185963;NA;83,4224002097033;16,1569531940171;NA;NA;NA;NA;NA;NA;NA
"8232";"MK";"North Macedonia";2017;29,7269445083568;100;NA;NA;NA;100;NA;NA;1,71328222361522;9,65406515792627;9,65406515792626;NA;100;90,5832641225217;100;100;97,928488863328;96,6378922185963;NA;81,0079546884532;16,5561306034624;NA;NA;NA;NA;NA;NA;NA
"8233";"MK";"North Macedonia";2018;NA;NA;NA;NA;NA;100;NA;NA;1,52135927818206;9,65406515792627;9,65406515792626;NA;100;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8234";"MK";"North Macedonia";2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"8235";"MK";"North Macedonia";2014;31,7905412343844;100;4,40941814305956;21,204238579028;24,0416821734276;100;64,14;39,5717684377478;3,00755220696899;NA;NA;NA;99,9894027709961;90,5832641225217;99,5155216284987;100;94,9722908083242;96,6378922185963;2598,93395579406;84,650206562184;15,9406428547111;NA;NA;NA;NA;NA;NA;NA
"8236";"ML";"Mali";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8237";"ML";"Mali";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11149,5812960571;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8238";"ML";"Mali";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8239";"ML";"Mali";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8240";"ML";"Mali";1965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8241";"ML";"Mali";1966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8242";"ML";"Mali";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10514,8803958642;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8243";"ML";"Mali";1968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8244";"ML";"Mali";1969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8245";"ML";"Mali";1970;NA;NA;NA;NA;NA;NA;NA;NA;4,07710094152365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8246";"ML";"Mali";1971;NA;NA;NA;NA;NA;NA;NA;NA;3,07000592428719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8247";"ML";"Mali";1972;NA;NA;NA;NA;NA;NA;NA;NA;3,18516667990423;NA;NA;NA;NA;NA;NA;NA;NA;NA;9760,1317487651;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8248";"ML";"Mali";1973;NA;NA;NA;NA;NA;NA;NA;NA;4,48607278729418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8249";"ML";"Mali";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8250";"ML";"Mali";1975;NA;NA;NA;NA;NA;NA;NA;NA;4,59535695814493;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8251";"ML";"Mali";1976;NA;NA;NA;NA;NA;NA;NA;NA;3,70988001877014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8252";"ML";"Mali";1977;NA;NA;NA;NA;NA;NA;NA;NA;5,54571123033128;NA;NA;NA;NA;NA;NA;NA;NA;NA;8938,8577659381;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8253";"ML";"Mali";1978;NA;NA;NA;NA;NA;NA;NA;NA;5,03854511686267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8254";"ML";"Mali";1979;NA;NA;NA;NA;NA;NA;NA;NA;3,7466301532452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8255";"ML";"Mali";1980;NA;NA;NA;NA;NA;NA;NA;NA;4,36816937542769;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8256";"ML";"Mali";1981;NA;NA;NA;NA;NA;NA;NA;NA;4,42722742086995;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8257";"ML";"Mali";1982;NA;NA;NA;NA;NA;NA;NA;NA;6,73740268670599;NA;NA;NA;NA;NA;NA;NA;NA;NA;8120,54351339105;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8258";"ML";"Mali";1983;NA;NA;NA;NA;NA;NA;NA;NA;4,96182285115879;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8259";"ML";"Mali";1984;NA;NA;NA;NA;NA;NA;NA;NA;4,93272664029758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8260";"ML";"Mali";1985;NA;NA;NA;NA;NA;NA;NA;NA;3,40412661443242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8261";"ML";"Mali";1986;NA;NA;NA;NA;NA;NA;NA;NA;3,88162821591003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8262";"ML";"Mali";1987;NA;NA;NA;NA;NA;NA;NA;NA;3,43392738702862;NA;NA;NA;NA;NA;NA;NA;NA;NA;7442,11984318461;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8263";"ML";"Mali";1988;NA;NA;NA;NA;NA;NA;NA;NA;3,67384109078168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8264";"ML";"Mali";1989;NA;NA;NA;NA;NA;NA;NA;NA;3,74561370645255;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8265";"ML";"Mali";1990;41,5287682468365;100;5,69314774356783;88,6375668252837;74,0890688259109;NA;NA;5,48275268605709;4,06916887393787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8266";"ML";"Mali";1991;NA;NA;5,28864007885425;88,6248751549898;71,875;NA;NA;5,41800867078078;3,95215858988818;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8267";"ML";"Mali";1992;NA;NA;5,52916985972682;87,9773668460456;75,812274368231;NA;NA;5,35326465550447;4,05939266860507;NA;NA;NA;NA;NA;NA;NA;NA;NA;6779,40516143233;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8268";"ML";"Mali";1993;NA;NA;5,53080038796423;87,4989634238096;73,5785953177257;NA;NA;5,28852064022816;3,66419618389011;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8269";"ML";"Mali";1994;NA;NA;5,45152979746735;87,7995424195127;78,6231884057971;NA;NA;5,22377662495185;6,08501585007872;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8270";"ML";"Mali";1995;40,5724799249173;100;5,47405109228568;88,0724996026455;72,1153846153846;NA;NA;5,15903260967554;6,38335495584453;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8271";"ML";"Mali";1996;NA;NA;5,22741265880122;87,8527926055319;63,2835820895522;6,2;NA;5,09428859439923;5,99821023430846;NA;NA;NA;21,5;NA;NA;0,831307181752044;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8272";"ML";"Mali";1997;NA;NA;5,08528413677514;87,7287732783496;58,5677749360614;3,62166619300842;NA;5,02954457912292;6,08477992045063;NA;NA;NA;25,3809051513672;NA;NA;NA;NA;NA;5943,90852404034;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8273";"ML";"Mali";1998;NA;NA;5,10036168961191;85,59891347711;31,9502074688797;5,54325151443481;NA;4,96480056384661;5,44154801977405;NA;NA;NA;28,3003997802734;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8274";"ML";"Mali";1999;NA;NA;4,91240539921312;85,315378165726;30,6878306878307;7,46396017074585;NA;4,9000565485703;2,99560294958348;NA;NA;NA;31,2013740539551;NA;NA;NA;NA;NA;NA;NA;NA;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8275";"ML";"Mali";2000;39,8000553810856;100;5,00352885271775;85,3884757534469;30,359355638166;9,37932205200195;1,3;4,83531253329399;3,59357290944468;NA;NA;NA;34,0910873413086;76,2727488865808;33,9374545589781;NA;9,16869048308993;37,8499715265758;NA;NA;7,33237527574347;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
"8276";"ML";"Mali";2001;NA;NA;4,44263807300206;85,329913307474;38,9189189189189;10,8;1,28;4,77056851801769;3,10537253506551;NA;NA;NA;37;77,3194498461852;34,9605020895551;0,0595685820367372;10,0490914243021;39,4394956266354;NA;NA;7,92811846712624;"MLI";"Sub-Saharan Africa";"Bamako";"-7.50034";"13.5667";"Low income";"IDA"
